datetime,open,close,high,low,contract,avg
2024-01-02 09:00:00,61330.0,61390.0,61390.0,61240.0,BC9999.XINE,61339.099799999996
2024-01-02 09:05:00,61390.0,61450.0,61450.0,61360.0,BC9999.XINE,61412.701199999996
2024-01-02 09:10:00,61460.0,61470.0,61470.0,61430.0,BC9999.XINE,61451.71468
2024-01-02 09:15:00,61480.0,61430.0,61500.0,61420.0,BC9999.XINE,61453.055539999994
2024-01-02 09:20:00,61420.0,61390.0,61420.0,61380.0,BC9999.XINE,61405.74944
2024-01-02 09:25:00,61400.0,61370.0,61410.0,61360.0,BC9999.XINE,61381.432420000005
2024-01-02 09:30:00,61370.0,61330.0,61390.0,61330.0,BC9999.XINE,61361.86694
2024-01-02 09:35:00,61340.0,61320.0,61340.0,61310.0,BC9999.XINE,61321.36
2024-01-02 09:40:00,61320.0,61310.0,61330.0,61310.0,BC9999.XINE,61314.57661999999
2024-01-02 09:45:00,61310.0,61330.0,61330.0,61300.0,BC9999.XINE,61315.801080000005
2024-01-02 09:50:00,61320.0,61310.0,61330.0,61290.0,BC9999.XINE,61309.93988
2024-01-02 09:55:00,61310.0,61280.0,61310.0,61280.0,BC9999.XINE,61295.23162
2024-01-02 10:00:00,61270.0,61310.0,61320.0,61260.0,BC9999.XINE,61284.53216
2024-01-02 10:05:00,61300.0,61300.0,61310.0,61280.0,BC9999.XINE,61298.255260000005
2024-01-02 10:10:00,61310.0,61320.0,61340.0,61300.0,BC9999.XINE,61323.51112
2024-01-02 10:15:00,61320.0,61310.0,61320.0,61310.0,BC9999.XINE,61315.0
2024-01-02 10:30:00,61300.0,61340.0,61340.0,61300.0,BC9999.XINE,61324.52865
2024-01-02 10:35:00,61350.0,61350.0,61360.0,61340.0,BC9999.XINE,61352.14748
2024-01-02 10:40:00,61340.0,61370.0,61370.0,61340.0,BC9999.XINE,61356.375
2024-01-02 10:45:00,61370.0,61430.0,61430.0,61370.0,BC9999.XINE,61400.871
2024-01-02 10:50:00,61430.0,61410.0,61430.0,61400.0,BC9999.XINE,61412.1799
2024-01-02 10:55:00,61410.0,61440.0,61440.0,61410.0,BC9999.XINE,61425.38586
2024-01-02 11:00:00,61450.0,61450.0,61460.0,61430.0,BC9999.XINE,61443.19525999999
2024-01-02 11:05:00,61440.0,61390.0,61450.0,61390.0,BC9999.XINE,61421.64234
2024-01-02 11:10:00,61410.0,61420.0,61450.0,61410.0,BC9999.XINE,61424.776679999995
2024-01-02 11:15:00,61410.0,61410.0,61420.0,61400.0,BC9999.XINE,61410.072219999995
2024-01-02 11:20:00,61410.0,61400.0,61410.0,61380.0,BC9999.XINE,61397.83554
2024-01-02 11:25:00,61400.0,61370.0,61400.0,61370.0,BC9999.XINE,61387.67302
2024-01-02 11:30:00,61370.0,61380.0,61400.0,61370.0,BC9999.XINE,61377.1429
2024-01-02 13:30:00,61410.0,61450.0,61450.0,61410.0,BC9999.XINE,61439.4603
2024-01-02 13:35:00,61450.0,61460.0,61480.0,61430.0,BC9999.XINE,61459.01888
