datetime,open,close,high,low,contract,avg
2022-01-04 09:00:00,27930.0,27855.0,27960.0,27745.0,CY9999.XZCE,27898.603496666667
2022-01-04 09:15:00,27855.0,27890.0,27925.0,27850.0,CY9999.XZCE,27889.85580666667
2022-01-04 09:30:00,27885.0,27855.0,27905.0,27855.0,CY9999.XZCE,27885.06606
2022-01-04 09:45:00,27855.0,27885.0,27905.0,27855.0,CY9999.XZCE,27885.325
2022-01-04 10:00:00,27865.0,27880.0,27885.0,27840.0,CY9999.XZCE,27864.96498
2022-01-04 10:15:00,27880.0,27885.0,27885.0,27880.0,CY9999.XZCE,27882.5
2022-01-04 10:30:00,27900.0,27900.0,27905.0,27870.0,CY9999.XZCE,27890.73353833333
2022-01-04 10:45:00,27910.0,27960.0,27960.0,27910.0,CY9999.XZCE,27932.132433333332
2022-01-04 11:00:00,27950.0,27895.0,27950.0,27865.0,CY9999.XZCE,27909.066666666666
2022-01-04 11:15:00,27885.0,27900.0,27900.0,27845.0,CY9999.XZCE,27879.26046
2022-01-04 11:30:00,27910.0,27910.0,27910.0,27910.0,CY9999.XZCE,27910.0
2022-01-04 13:30:00,27885.0,27940.0,27940.0,27880.0,CY9999.XZCE,27908.48677666667
2022-01-04 13:45:00,27940.0,27910.0,27955.0,27905.0,CY9999.XZCE,27927.917666666664
2022-01-04 14:00:00,27910.0,27935.0,27935.0,27910.0,CY9999.XZCE,27921.833333333332
2022-01-04 14:15:00,27925.0,27925.0,27950.0,27920.0,CY9999.XZCE,27929.733333333334
2022-01-04 14:30:00,27925.0,27935.0,27955.0,27915.0,CY9999.XZCE,27935.458333333332
2022-01-04 14:45:00,27935.0,27985.0,27985.0,27920.0,CY9999.XZCE,27942.788360000002
2022-01-04 15:00:00,27985.0,27980.0,27985.0,27965.0,CY9999.XZCE,27977.0
2022-01-04 21:00:00,28030.0,28060.0,28095.0,27980.0,CY9999.XZCE,28046.201183333334
2022-01-04 21:15:00,28055.0,28110.0,28125.0,28045.0,CY9999.XZCE,28082.07242666667
2022-01-04 21:30:00,28110.0,28110.0,28150.0,28105.0,CY9999.XZCE,28122.320233333332
2022-01-04 21:45:00,28120.0,28185.0,28225.0,28120.0,CY9999.XZCE,28168.177679999997
2022-01-04 22:00:00,28180.0,28205.0,28230.0,28170.0,CY9999.XZCE,28193.006686666664
2022-01-04 22:15:00,28210.0,28250.0,28360.0,28210.0,CY9999.XZCE,28275.663473333334
2022-01-04 22:30:00,28260.0,28265.0,28345.0,28240.0,CY9999.XZCE,28279.145366666664
2022-01-04 22:45:00,28255.0,28250.0,28295.0,28210.0,CY9999.XZCE,28258.266326666664
2022-01-04 23:00:00,28245.0,28260.0,28275.0,28245.0,CY9999.XZCE,28256.9444
2022-01-05 09:00:00,28295.0,28185.0,28295.0,28160.0,CY9999.XZCE,28215.496568333332
2022-01-05 09:15:00,28170.0,28180.0,28200.0,28145.0,CY9999.XZCE,28168.548733333333
2022-01-05 09:30:00,28175.0,28175.0,28185.0,28155.0,CY9999.XZCE,28174.42064
2022-01-05 09:45:00,28185.0,28160.0,28200.0,28160.0,CY9999.XZCE,28174.090393333336
2022-01-05 10:00:00,28175.0,28050.0,28175.0,28045.0,CY9999.XZCE,28097.61666666667
2022-01-05 10:15:00,28055.0,28050.0,28055.0,28050.0,CY9999.XZCE,28050.7143
2022-01-05 10:30:00,28050.0,28085.0,28105.0,28040.0,CY9999.XZCE,28081.607938333338
2022-01-05 10:45:00,28085.0,28095.0,28105.0,28085.0,CY9999.XZCE,28090.428573333334
2022-01-05 11:00:00,28090.0,28085.0,28090.0,28060.0,CY9999.XZCE,28076.690400000003
2022-01-05 11:15:00,28085.0,28085.0,28095.0,28065.0,CY9999.XZCE,28083.823646666668
2022-01-05 11:30:00,28075.0,28075.0,28075.0,28075.0,CY9999.XZCE,28075.0
2022-01-05 13:30:00,28090.0,28130.0,28155.0,28085.0,CY9999.XZCE,28125.27969
2022-01-05 13:45:00,28120.0,28150.0,28170.0,28100.0,CY9999.XZCE,28140.15278
2022-01-05 14:00:00,28140.0,28140.0,28140.0,28125.0,CY9999.XZCE,28131.740739999997
2022-01-05 14:15:00,28145.0,28165.0,28190.0,28140.0,CY9999.XZCE,28165.51896
2022-01-05 14:30:00,28165.0,28165.0,28205.0,28165.0,CY9999.XZCE,28181.928193333337
2022-01-05 14:45:00,28165.0,28185.0,28230.0,28150.0,CY9999.XZCE,28191.527293333333
