datetime,open,close,high,low,contract,avg
2022-12-23 09:00:00,18180.0,17795.0,18220.0,17780.0,SI9999.GFEX,17943.083450000002
2022-12-23 09:05:00,17795.0,17650.0,17900.0,17650.0,SI9999.GFEX,17799.10906
2022-12-23 09:10:00,17660.0,17520.0,17695.0,17495.0,SI9999.GFEX,17615.2998
2022-12-23 09:15:00,17525.0,17400.0,17525.0,17150.0,SI9999.GFEX,17363.40982
2022-12-23 09:20:00,17395.0,17315.0,17490.0,17300.0,SI9999.GFEX,17408.67656
2022-12-23 09:25:00,17310.0,17370.0,17390.0,17280.0,SI9999.GFEX,17341.66068
2022-12-23 09:30:00,17370.0,17390.0,17420.0,17320.0,SI9999.GFEX,17382.63536
2022-12-23 09:35:00,17400.0,17385.0,17470.0,17350.0,SI9999.GFEX,17419.67016
2022-12-23 09:40:00,17380.0,17400.0,17415.0,17375.0,SI9999.GFEX,17396.716500000002
2022-12-23 09:45:00,17400.0,17395.0,17430.0,17370.0,SI9999.GFEX,17400.408740000003
2022-12-23 09:50:00,17400.0,17400.0,17420.0,17300.0,SI9999.GFEX,17355.83748
2022-12-23 09:55:00,17400.0,17400.0,17440.0,17395.0,SI9999.GFEX,17417.17746
2022-12-23 10:00:00,17400.0,17470.0,17515.0,17380.0,SI9999.GFEX,17435.50846
2022-12-23 10:05:00,17480.0,17430.0,17495.0,17430.0,SI9999.GFEX,17465.62934
2022-12-23 10:10:00,17430.0,17415.0,17445.0,17405.0,SI9999.GFEX,17422.241019999998
2022-12-23 10:15:00,17420.0,17430.0,17430.0,17420.0,SI9999.GFEX,17425.0
2022-12-23 10:30:00,17420.0,17400.0,17430.0,17385.0,SI9999.GFEX,17400.596575
2022-12-23 10:35:00,17410.0,17435.0,17465.0,17410.0,SI9999.GFEX,17448.39734
2022-12-23 10:40:00,17430.0,17450.0,17450.0,17405.0,SI9999.GFEX,17422.19196
2022-12-23 10:45:00,17455.0,17435.0,17470.0,17435.0,SI9999.GFEX,17459.56252
2022-12-23 10:50:00,17435.0,17430.0,17460.0,17425.0,SI9999.GFEX,17434.67386
2022-12-23 10:55:00,17435.0,17430.0,17465.0,17415.0,SI9999.GFEX,17429.99694
2022-12-23 11:00:00,17430.0,17440.0,17440.0,17430.0,SI9999.GFEX,17435.233079999998
2022-12-23 11:05:00,17440.0,17430.0,17445.0,17425.0,SI9999.GFEX,17434.06666
2022-12-23 11:10:00,17425.0,17380.0,17430.0,17370.0,SI9999.GFEX,17413.30312
2022-12-23 11:15:00,17380.0,17400.0,17410.0,17360.0,SI9999.GFEX,17396.7102
2022-12-23 11:20:00,17400.0,17395.0,17405.0,17370.0,SI9999.GFEX,17395.40038
2022-12-23 11:25:00,17395.0,17425.0,17430.0,17390.0,SI9999.GFEX,17412.829080000003
2022-12-23 11:30:00,17420.0,17410.0,17425.0,17410.0,SI9999.GFEX,17415.8333
2022-12-23 13:30:00,17400.0,17405.0,17420.0,17360.0,SI9999.GFEX,17392.74355
2022-12-23 13:35:00,17405.0,17400.0,17405.0,17385.0,SI9999.GFEX,17393.2036
2022-12-23 13:40:00,17395.0,17400.0,17415.0,17390.0,SI9999.GFEX,17404.88164
2022-12-23 13:45:00,17410.0,17380.0,17410.0,17375.0,SI9999.GFEX,17397.26192
2022-12-23 13:50:00,17380.0,17390.0,17395.0,17370.0,SI9999.GFEX,17382.371779999998
2022-12-23 13:55:00,17385.0,17375.0,17395.0,17340.0,SI9999.GFEX,17375.657
2022-12-23 14:00:00,17375.0,17350.0,17385.0,17350.0,SI9999.GFEX,17370.2615
2022-12-23 14:05:00,17350.0,17330.0,17395.0,17285.0,SI9999.GFEX,17337.22698
2022-12-23 14:10:00,17325.0,17355.0,17360.0,17320.0,SI9999.GFEX,17342.87002
2022-12-23 14:15:00,17355.0,17310.0,17355.0,17305.0,SI9999.GFEX,17329.491719999998
2022-12-23 14:20:00,17320.0,17250.0,17330.0,17235.0,SI9999.GFEX,17287.43884
2022-12-23 14:25:00,17250.0,17265.0,17280.0,17105.0,SI9999.GFEX,17216.27982
2022-12-23 14:30:00,17255.0,17250.0,17270.0,17235.0,SI9999.GFEX,17254.0579
2022-12-23 14:35:00,17245.0,17225.0,17255.0,17135.0,SI9999.GFEX,17219.01974
2022-12-23 14:40:00,17215.0,17060.0,17245.0,17060.0,SI9999.GFEX,17159.12622
2022-12-23 14:45:00,17060.0,17060.0,17085.0,17060.0,SI9999.GFEX,17061.2794
2022-12-23 14:50:00,17060.0,17060.0,17060.0,17060.0,SI9999.GFEX,17060.0
2022-12-23 14:55:00,17060.0,17060.0,17060.0,17060.0,SI9999.GFEX,17060.0
2022-12-23 15:00:00,17060.0,17060.0,17060.0,17060.0,SI9999.GFEX,17060.0
2022-12-26 09:00:00,16940.0,17300.0,17300.0,16825.0,SI9999.GFEX,17070.55715
2022-12-26 09:05:00,17300.0,17295.0,17410.0,17160.0,SI9999.GFEX,17289.3383
2022-12-26 09:10:00,17290.0,17170.0,17310.0,17135.0,SI9999.GFEX,17210.71722
2022-12-26 09:15:00,17160.0,17035.0,17215.0,16990.0,SI9999.GFEX,17103.75088
2022-12-26 09:20:00,17040.0,17045.0,17225.0,17030.0,SI9999.GFEX,17119.81116
2022-12-26 09:25:00,17060.0,17115.0,17140.0,17060.0,SI9999.GFEX,17102.09238
2022-12-26 09:30:00,17115.0,17145.0,17180.0,17105.0,SI9999.GFEX,17137.16966
2022-12-26 09:35:00,17145.0,17160.0,17235.0,17140.0,SI9999.GFEX,17176.86868
2022-12-26 09:40:00,17160.0,17110.0,17160.0,17080.0,SI9999.GFEX,17127.51262
2022-12-26 09:45:00,17115.0,17140.0,17165.0,17100.0,SI9999.GFEX,17137.02992
2022-12-26 09:50:00,17135.0,17180.0,17205.0,17135.0,SI9999.GFEX,17175.19062
2022-12-26 09:55:00,17185.0,17160.0,17190.0,17130.0,SI9999.GFEX,17160.527
2022-12-26 10:00:00,17165.0,17165.0,17175.0,17150.0,SI9999.GFEX,17161.28038
2022-12-26 10:05:00,17175.0,17175.0,17205.0,17160.0,SI9999.GFEX,17174.738260000002
2022-12-26 10:10:00,17170.0,17200.0,17225.0,17160.0,SI9999.GFEX,17176.016
2022-12-26 10:15:00,17200.0,17215.0,17215.0,17190.0,SI9999.GFEX,17196.9091
2022-12-26 10:30:00,17215.0,17210.0,17235.0,17155.0,SI9999.GFEX,17185.10425
2022-12-26 10:35:00,17210.0,17300.0,17330.0,17175.0,SI9999.GFEX,17214.1763
2022-12-26 10:40:00,17295.0,17435.0,17435.0,17280.0,SI9999.GFEX,17326.85778
2022-12-26 10:45:00,17430.0,17335.0,17435.0,17335.0,SI9999.GFEX,17390.58262
2022-12-26 10:50:00,17340.0,17255.0,17360.0,17240.0,SI9999.GFEX,17302.93266
2022-12-26 10:55:00,17260.0,17320.0,17330.0,17260.0,SI9999.GFEX,17302.78282
2022-12-26 11:00:00,17320.0,17290.0,17360.0,17290.0,SI9999.GFEX,17324.53776
2022-12-26 11:05:00,17280.0,17330.0,17350.0,17280.0,SI9999.GFEX,17314.87824
2022-12-26 11:10:00,17330.0,17280.0,17340.0,17250.0,SI9999.GFEX,17290.523240000002
2022-12-26 11:15:00,17275.0,17315.0,17315.0,17270.0,SI9999.GFEX,17291.51932
2022-12-26 11:20:00,17315.0,17265.0,17320.0,17200.0,SI9999.GFEX,17269.78018
2022-12-26 11:25:00,17270.0,17220.0,17280.0,17200.0,SI9999.GFEX,17241.872639999998
2022-12-26 11:30:00,17220.0,17235.0,17250.0,17220.0,SI9999.GFEX,17235.5556
2022-12-26 13:30:00,17235.0,17190.0,17255.0,17185.0,SI9999.GFEX,17226.654300000002
2022-12-26 13:35:00,17190.0,17235.0,17235.0,17190.0,SI9999.GFEX,17220.23948
2022-12-26 13:40:00,17235.0,17215.0,17240.0,17210.0,SI9999.GFEX,17223.27438
2022-12-26 13:45:00,17220.0,17230.0,17235.0,17190.0,SI9999.GFEX,17213.619039999998
2022-12-26 13:50:00,17230.0,17135.0,17230.0,17100.0,SI9999.GFEX,17194.91128
2022-12-26 13:55:00,17135.0,17160.0,17175.0,17110.0,SI9999.GFEX,17144.23632
2022-12-26 14:00:00,17150.0,17165.0,17180.0,17150.0,SI9999.GFEX,17162.3813
2022-12-26 14:05:00,17165.0,17175.0,17175.0,17125.0,SI9999.GFEX,17154.269500000002
2022-12-26 14:10:00,17175.0,17165.0,17185.0,17155.0,SI9999.GFEX,17170.96156
2022-12-26 14:15:00,17175.0,17160.0,17180.0,17150.0,SI9999.GFEX,17161.27764
2022-12-26 14:20:00,17160.0,17120.0,17165.0,17120.0,SI9999.GFEX,17145.8566
2022-12-26 14:25:00,17115.0,17135.0,17145.0,17110.0,SI9999.GFEX,17121.4609
2022-12-26 14:30:00,17135.0,17135.0,17145.0,17120.0,SI9999.GFEX,17134.51906
2022-12-26 14:35:00,17130.0,17175.0,17180.0,17130.0,SI9999.GFEX,17162.13284
2022-12-26 14:40:00,17175.0,17170.0,17175.0,17155.0,SI9999.GFEX,17163.73228
2022-12-26 14:45:00,17165.0,17165.0,17175.0,17160.0,SI9999.GFEX,17165.50612
2022-12-26 14:50:00,17160.0,17250.0,17320.0,17160.0,SI9999.GFEX,17229.71934
2022-12-26 14:55:00,17250.0,17165.0,17250.0,17075.0,SI9999.GFEX,17176.68006
2022-12-26 15:00:00,17165.0,17170.0,17175.0,17155.0,SI9999.GFEX,17166.5724
2022-12-27 09:00:00,17200.0,17315.0,17410.0,17200.0,SI9999.GFEX,17310.508575
2022-12-27 09:05:00,17315.0,17355.0,17360.0,17280.0,SI9999.GFEX,17313.364439999998
2022-12-27 09:10:00,17345.0,17325.0,17380.0,17320.0,SI9999.GFEX,17342.59676
2022-12-27 09:15:00,17325.0,17355.0,17410.0,17315.0,SI9999.GFEX,17353.54378
2022-12-27 09:20:00,17355.0,17305.0,17370.0,17280.0,SI9999.GFEX,17343.41392
2022-12-27 09:25:00,17310.0,17330.0,17335.0,17295.0,SI9999.GFEX,17317.6773
2022-12-27 09:30:00,17330.0,17295.0,17345.0,17275.0,SI9999.GFEX,17301.70074
2022-12-27 09:35:00,17290.0,17290.0,17315.0,17250.0,SI9999.GFEX,17286.41604
2022-12-27 09:40:00,17290.0,17275.0,17295.0,17270.0,SI9999.GFEX,17287.60974
2022-12-27 09:45:00,17275.0,17285.0,17295.0,17235.0,SI9999.GFEX,17266.78832
2022-12-27 09:50:00,17285.0,17260.0,17285.0,17250.0,SI9999.GFEX,17270.94418
2022-12-27 09:55:00,17255.0,17305.0,17310.0,17230.0,SI9999.GFEX,17277.3136
2022-12-27 10:00:00,17300.0,17360.0,17360.0,17280.0,SI9999.GFEX,17317.2163
2022-12-27 10:05:00,17350.0,17300.0,17350.0,17285.0,SI9999.GFEX,17311.79292
2022-12-27 10:10:00,17305.0,17280.0,17305.0,17260.0,SI9999.GFEX,17285.84026
2022-12-27 10:15:00,17275.0,17280.0,17280.0,17270.0,SI9999.GFEX,17277.6471
2022-12-27 10:30:00,17275.0,17280.0,17280.0,17260.0,SI9999.GFEX,17270.847375
2022-12-27 10:35:00,17280.0,17295.0,17295.0,17270.0,SI9999.GFEX,17287.92678
2022-12-27 10:40:00,17295.0,17295.0,17310.0,17260.0,SI9999.GFEX,17287.130979999998
2022-12-27 10:45:00,17295.0,17270.0,17295.0,17270.0,SI9999.GFEX,17282.86666
2022-12-27 10:50:00,17270.0,17270.0,17285.0,17270.0,SI9999.GFEX,17279.4632
2022-12-27 10:55:00,17280.0,17295.0,17300.0,17270.0,SI9999.GFEX,17283.7969
2022-12-27 11:00:00,17290.0,17280.0,17295.0,17275.0,SI9999.GFEX,17283.42858
2022-12-27 11:05:00,17280.0,17270.0,17295.0,17265.0,SI9999.GFEX,17280.84168
2022-12-27 11:10:00,17265.0,17280.0,17280.0,17255.0,SI9999.GFEX,17270.244599999998
2022-12-27 11:15:00,17280.0,17280.0,17285.0,17275.0,SI9999.GFEX,17278.98978
2022-12-27 11:20:00,17280.0,17250.0,17280.0,17250.0,SI9999.GFEX,17268.01358
2022-12-27 11:25:00,17250.0,17275.0,17280.0,17250.0,SI9999.GFEX,17268.672639999997
2022-12-27 11:30:00,17275.0,17265.0,17275.0,17265.0,SI9999.GFEX,17273.0769
2022-12-27 13:30:00,17275.0,17270.0,17285.0,17245.0,SI9999.GFEX,17268.445775
2022-12-27 13:35:00,17270.0,17290.0,17295.0,17255.0,SI9999.GFEX,17273.46668
2022-12-27 13:40:00,17290.0,17285.0,17295.0,17280.0,SI9999.GFEX,17288.52826
2022-12-27 13:45:00,17285.0,17320.0,17345.0,17285.0,SI9999.GFEX,17313.00688
2022-12-27 13:50:00,17320.0,17290.0,17325.0,17290.0,SI9999.GFEX,17301.87214
2022-12-27 13:55:00,17290.0,17280.0,17290.0,17270.0,SI9999.GFEX,17280.54336
2022-12-27 14:00:00,17280.0,17300.0,17320.0,17270.0,SI9999.GFEX,17297.74106
2022-12-27 14:05:00,17300.0,17300.0,17310.0,17285.0,SI9999.GFEX,17297.39742
2022-12-27 14:10:00,17300.0,17285.0,17300.0,17270.0,SI9999.GFEX,17285.37526
2022-12-27 14:15:00,17285.0,17285.0,17295.0,17280.0,SI9999.GFEX,17287.54162
2022-12-27 14:20:00,17285.0,17275.0,17300.0,17265.0,SI9999.GFEX,17283.25202
2022-12-27 14:25:00,17270.0,17295.0,17295.0,17265.0,SI9999.GFEX,17275.763740000002
2022-12-27 14:30:00,17295.0,17285.0,17300.0,17285.0,SI9999.GFEX,17290.91124
2022-12-27 14:35:00,17290.0,17280.0,17305.0,17270.0,SI9999.GFEX,17290.5101
2022-12-27 14:40:00,17280.0,17265.0,17295.0,17265.0,SI9999.GFEX,17281.85392
2022-12-27 14:45:00,17265.0,17185.0,17275.0,17130.0,SI9999.GFEX,17250.865100000003
2022-12-27 14:50:00,17185.0,17225.0,17260.0,17185.0,SI9999.GFEX,17226.67772
2022-12-27 14:55:00,17220.0,17180.0,17245.0,17165.0,SI9999.GFEX,17214.862419999998
2022-12-27 15:00:00,17180.0,17165.0,17205.0,17165.0,SI9999.GFEX,17186.3462
2022-12-28 09:00:00,17100.0,16990.0,17160.0,16960.0,SI9999.GFEX,17040.792475000002
2022-12-28 09:05:00,16990.0,17245.0,17250.0,16990.0,SI9999.GFEX,17107.03322
2022-12-28 09:10:00,17240.0,17315.0,17330.0,17220.0,SI9999.GFEX,17285.1452
