datetime,open,close,high,low,contract,avg
2024-01-02 09:00:00,15510.0,15530.0,15545.0,15480.0,CF9999.XZCE,15514.331316666668
2024-01-02 09:15:00,15540.0,15550.0,15590.0,15520.0,CF9999.XZCE,15546.323186666667
2024-01-02 09:30:00,15550.0,15560.0,15570.0,15535.0,CF9999.XZCE,15552.474520000002
2024-01-02 09:45:00,15560.0,15530.0,15560.0,15525.0,CF9999.XZCE,15535.80972
2024-01-02 10:00:00,15525.0,15495.0,15530.0,15490.0,CF9999.XZCE,15512.243506666666
2024-01-02 10:15:00,15495.0,15495.0,15500.0,15490.0,CF9999.XZCE,15494.7218
2024-01-02 10:30:00,15495.0,15530.0,15530.0,15495.0,CF9999.XZCE,15514.346975
2024-01-02 10:45:00,15530.0,15530.0,15535.0,15520.0,CF9999.XZCE,15528.882653333334
2024-01-02 11:00:00,15535.0,15550.0,15570.0,15530.0,CF9999.XZCE,15548.885186666666
2024-01-02 11:15:00,15555.0,15540.0,15565.0,15540.0,CF9999.XZCE,15550.006599999999
2024-01-02 11:30:00,15540.0,15545.0,15550.0,15540.0,CF9999.XZCE,15544.3898
2024-01-02 13:30:00,15550.0,15575.0,15585.0,15550.0,CF9999.XZCE,15566.483306666667
2024-01-02 13:45:00,15570.0,15560.0,15575.0,15550.0,CF9999.XZCE,15558.351333333334
2024-01-02 14:00:00,15555.0,15575.0,15580.0,15555.0,CF9999.XZCE,15568.958913333334
2024-01-02 14:15:00,15580.0,15580.0,15585.0,15565.0,CF9999.XZCE,15572.56894
2024-01-02 14:30:00,15580.0,15580.0,15585.0,15570.0,CF9999.XZCE,15578.042466666666
2024-01-02 14:45:00,15580.0,15595.0,15630.0,15575.0,CF9999.XZCE,15601.1714
2024-01-02 15:00:00,15595.0,15600.0,15605.0,15590.0,CF9999.XZCE,15596.4222
2024-01-02 21:00:00,15615.0,15610.0,15670.0,15605.0,CF9999.XZCE,15628.107133333333
2024-01-02 21:15:00,15610.0,15610.0,15620.0,15600.0,CF9999.XZCE,15610.583253333332
